"","GC124724","GC124725","GC124726","GC124727","GC124728","GC124729","GC124730","GC124731","GC124732","GC124733","GC124734","GC124735","GC124736","GC124737","GC124738"
"BT_3819",17708.566,24050.505,29015.758,30171.751,41395.809,30545.188,22974,21277,20221.996,4698,2810,3486,1380,981,1058
"BT_3820",11573.421,13073.955,14019.863,11571.31,12777.44,9836.519,405.61,495.213,257,116,128,142.822,347,117,216
"BT_3821",12827.815,13613.952,13749.315,10851.369,10653.33,8827.376,2014.39,2112.811,2120,231,92,93.178,325,140,126
"BT_3822",96,78,69,600.24,732,592,51,51.99,34,12,0,0,18,2,22
"BT_3823",3177,4263,4247,112290.454,118066.422,91029,7343,5953.511,6012,7570,5487,6777,10133,5675,8158
"BT_3824",40,23,46,17,5,6,25,25.475,28,14,0,0,37,11,13
"BT_3827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT_3828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT_3829",0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT_3832",12465,17375,18841.995,9297.945,9353,7651,9445,11463,9234,322,235,302,1220,789,765
"BT_3833",1501.945,1333.92,944.722,922.712,646.203,474.611,107,56.087,33.029,0,0,0,97,40.409,32
"BT_3834",35143.167,40924.165,41708.859,9107.847,10516.797,8580.626,5276.794,10033.654,5609.566,945.732,597,1147,2014,982.591,1223
"BT_3835",22679.167,25501.597,26165.905,25243.724,29457.268,22135.524,5346.102,4306.219,4022.634,646.268,630,494,1316,638,837
"BT_3836",11667.349,17749.784,18519.683,8689.799,9146.384,7192.791,2726.104,2674.04,2322.771,1320,751,1187,2236,1123,1521
"BT_3837",1978,2808.048,2937,1781,1656,1312,1620,1586,1198,114,102,57,207,142,127
"BT_3838",2275.225,3483.87,3436.742,3639.64,2926.131,2454.23,860.337,997.966,853.164,130,150.677,125,277.731,78,171
"BT_3839",2206,3292.13,3179.258,3064.36,3060.869,2567.77,1305.663,1062.034,1012.836,311,293.323,275,476.269,197,288
"BT_3840",19110,25493.769,21317.888,18513.277,12978,11350,523,478,471,232,142,169,497,361,467
"BT_3841",47594.161,66248.419,68037.824,20661.653,19718,15812.48,3152,4759,3219,1920,1167,2123,6254,3804,4541
"BT_3842",15766.828,19165.364,21489.866,10327.39,12342.413,9993.405,4404.678,6888.277,4886.454,156.534,91,152.058,182.857,144.003,150.375
"BT_3843",21238.119,27216.585,29168.647,11564.263,14156.919,11136.793,8094.322,13699.723,8132.013,354.466,208,357.942,334.143,196.997,246.625
"BT_3844",36134.392,47029.6,51685.107,47290.485,51337.371,38800.856,22677,26716.437,22073.533,1721.261,1509.01,1997,3443.216,1855,2207.548
"BT_3845",75817.508,101358.713,108460.293,15353.86,15434.978,11958.465,4205.067,4685.524,3111,1143.739,820.99,965,2568.784,1301,1490.452
"BT_3846",4321,6542.715,7040.06,2530.516,2523,1937,626,1021.039,870,166,146,170,460,229,368
"BT_3847",10915,13457.635,13967.193,27079.412,24778.897,20806.624,27246.184,33540.716,25270.219,680,681.959,716,1260.848,780,865
"BT_3848",14390.51,23509.771,24068.943,30321.068,27331.046,21150.386,5824.446,10818.797,7862.906,2781,2145.041,3035,4997.912,2667.936,3395.773
"BT_3849",8381.49,11572.318,12032.713,16435.697,16480.058,12301.99,2534.37,3751.266,2569.875,693,507,582,1134.24,572.064,854.227
"BT_3850",214,232.863,258.228,372.313,351.903,253.252,64.597,59.556,42.895,25,12,22,58.79,16.998,26.315
"BT_3851",18061,24212.325,25473.316,27688.509,31386.245,23923.748,2011.332,1248.444,1250.105,375,402,314.894,1083.21,409.002,707.685
"BT_3852",83930,119274.528,116630.982,249317.1,267830.685,225390.487,3239.071,4772,2738,1146,756,986.106,2557,1181,1505
"BT_3853",2249,2340,1990,3499.438,3323,2705,4351,6556,4576,303,208,275,417,239,320
"BT_3854",1750,2542.886,2656,364,384,375,665,1444,886,108,30,90,164,51,44
"BT_3855",529,761.114,702.559,189,125,105,482,803.169,565,30,59,71,46,37,31
"BT_3856",92,132.184,119.441,55,49,39,200.867,281.454,400,12,27,0,3,14,2
"BT_3857",860,1098.816,1236,731,832,598,1076.056,1208.376,799,111,117,147,60,62,85
"BT_3858",384,523,526,231,311,171,107.077,136,129,0,28,38,26,5,29
"BT_3859",191,368,370,277,263,196,149,124,71,36,19,0,27,6,23
"BT_3860",750,1416,1551,1839,2181.036,1704,1343,2310,1421,264,299,397,41,22,33
"BT_3861",327,447,542,1281,1394,974,69,19,34,0,46,9,21,20,43
"BT_3862",214,396,381,362,350,328,77,27.329,21,62,33,0,19,7,8
"BT_3863",845,902,871,917,744,629,215,288.671,122,18,40,0,80,30,78
"BT_3864",10607,12340.676,12472,4804.016,4666,3472,1047,1221,890,117,93,111,296,151,236
"BT_3865",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"BT_3866",95273.273,122364.754,135286.148,11953,14798,11672,2991,1510,1605,420,199,301,348,224,279
"BT_3867",0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
"BT_3868",1778,2299,1970,1323,1300,1030,262,202,188,0,15,43,69,45,74
"BT_3869",3607,5079.257,5558,9717.536,8725,7197.855,8357,6852,6267,1407,1183.287,908,1304,853,1131
"BT_3870",1192,2370.518,2532,7533,7472,5624,1575,1098,1183,432,415.713,325,747,475,527
"BT_3871",30064,41822.926,44356.4,35070.14,34925.145,28190.982,3735,5052,3666,518,474,603,1469,752,956
"BT_3872",32019.556,43212.797,46051.419,34919.892,41594.443,33056.447,4187,4043.867,3401,1620.064,1500,1771.297,5973.43,2976.746,3420.39
"BT_3873",49720.444,73243.258,82856.551,62206.318,85076.557,65149.591,2746,2660.133,2250,4270.936,3097,3431.703,6762.57,3459.254,4651.61
"BT_3874",781,625,641,295,289,279,149,122,127,55,10,5,60,28,64
"BT_3875",7922.65,13528.062,12160.466,8465.912,6678.185,5577.185,755.123,510.494,628.948,46,100,90,718,443,583.017
"BT_3876",20539.803,25039.789,26027.542,7629.855,7509.959,6532.491,801.659,1375.189,908.856,321.738,335,323.158,1527.139,658,875.883
"BT_3877",49736.12,62417.013,61331.262,15130.707,15228.857,12654.202,1730.218,2096.318,1736.855,1062.764,847,1144.842,3380.861,2034.768,2139.101
"BT_3878",53775.494,66514.099,69529.285,9030.874,10771,8381.499,6564,9483,6824.341,2157.498,1533,2269,5769,3013.232,3155
"BT_3879",272,669,623,500,550,445,9,104,26,0,5,0,130,134,76
"BT_3880",548.113,667.836,744.306,3340.314,2854.131,2489.056,310.138,365.412,233.579,23.898,39,91.999,54,25,17
"BT_3881",561.887,658.786,696.694,1662.02,2033.869,1416.944,245.862,151.588,93.421,35.102,55,14.001,97,55,46
"BT_3882",7015.72,12074.287,13161.696,10296.865,11265.908,8509.996,2859.422,1382.949,1616,150,197.94,156,273,160,195
"BT_3883",2282.91,2977.356,3089.356,2259.318,2213.418,1724.931,127.578,144.051,215.999,1,6.06,0,70,26,35
"BT_3884",979.37,1407.404,1611.271,1082.213,978.267,936.073,121,98,72.001,9,25,16,55,21,18
"BT_3885",21368,25130.469,27165.002,26871.254,32439.295,23657.835,11577,2712,5277,521,479,488,598,311,446
"BT_3886",630,848,903,3230,2795,2194,1621,1756,1215,42,36,47,88,105,35
"BT_3887",0,0,0,2,0,0,0,0,0,0,0,0,0,4,0
"BT_3888",4725,9745,10213,7020.354,7893.995,5520,2763,2669,2643,496,602,638,446,388,361
"BT_3889",13949.003,23071.436,24768.671,17123.24,17429.269,13453,1207,1142,1065,97,165,114,309,284,357
"BT_3890",16311.997,21489.708,22101.52,24412.691,25856.736,18187.914,8601,3422,4430,1225,1121,1058,881.273,543,775
"BT_3891",67,66.226,61.99,131.071,102,57,0,9,0,0,0,0,12.727,6,0
"BT_3892",26572,31176.38,34140.623,10944.638,11761,9415.998,1386,2023,1248,200,140,206.537,277,139,198
"BT_3893",3159.14,3670.392,3692.32,1089,1400,1009.002,279.988,351,331,112,141,200.463,203,146,140
"BT_3894",5096.979,6823.822,6861.85,3334.266,3149.045,2402,910.628,1183.769,971,61,66,110,38,47,44
"BT_3895",16351.881,25452.448,26840.738,17984.735,19813.955,15350.924,4246.384,2771.231,2454,895,986,638,460,229,356
"BT_3896",935,1194.529,1152,929.564,878.259,755,130,146,201,0,0,0,9,17,12
"BT_3897",4548,4641.471,4335,5341.371,5074.741,4073,1103,1783.01,1137,53,24.225,59,91,29,50
"BT_3898",617,758,816.862,2122.131,2221,1426,352.185,293.446,243.02,133,111.775,47,273,131,230
"BT_3899",141,139,107.138,447.155,302,262,703.815,982.544,758.98,35,6,57,36,39,31
"BT_3900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT_3901",56,160,124,129,199,102,685,882,580,221,217,229,12,19,15
"BT_3901a",2207,6349,6325,26863.641,25909.99,21133.994,8198,7459,7090,2325,1942,1772,3524,1747,2175
"BT_3902",1930.882,2246.369,2276.392,1377.521,1501.233,1201.922,50,22,0,28,12,35,50,34,79
"BT_3903",6293.806,7553.381,8374.96,3297.63,4102.025,3252.316,79,47,19,43,9,6,55,17,7
"BT_3904",1724.312,2324.087,2439.648,1633.849,1893.742,1563.79,123,151,99,79,55,65,115,68,121
"BT_3905",2980,5779,5972,13555.581,13910,10634.001,840,525,674,170,151,71,360,158,207
"BT_3906",1277.808,1801.627,1667.625,1501,1411.461,1039.998,2979,3527.733,2908.025,220,224,129,435,233,247.662
"BT_3907",997.192,1447.373,1455.375,371,470.539,320.002,531,573.267,641.975,67,113,38,162,36,113.338
"BT_3908",983,1384.454,1455.251,310.024,478,375,467.996,599.945,463.408,79,95.581,50,120,61,57.431
"BT_3909",3465,4454.546,5004.362,1421.976,1635,1298,472.004,586.055,394.592,139,91.419,125,184,70,128.569
"BT_3910",1306,1890,1801,605,676,517,157,143,145,80,93,131,171,73,84
"BT_3911",31266,35672.973,32366.19,32942.001,33690.998,24837,9006,12214,8259,1196,931,1366,2335,1410,1816
"BT_3912",18010,24404.609,25397.933,14530.635,13160,10472,5682.99,8858,5343,1053,526,890,879,580,879
"BT_3913",816,1130.793,1107,1932.361,1467.949,1168.934,1912.514,2136.183,1398.977,85,78,80,76.746,60,60
"BT_3914",297,371.207,377,146.019,149.051,129.066,292.496,467.817,370.023,100,46,0,136.254,17,25
"BT_3915",0,12,3,16,1,5,0,9,4,10,0,0,0,0,2
"BT_3916",61,108,115,2749,3104,2124,376,164,205,0,31,0,30,9,30
"BT_3917",6769,8523,8752,8911.404,8926,7585,4785,6802,5073,290,264,251,315,240,264
"BT_3918",10775.633,13500.076,13758.922,15550.947,14713.425,11266.034,11472.295,14096.922,9771.859,96,98,54,76,42,100
"BT_3919",6827.75,9519.099,9015.353,5743.503,6490.447,4761.619,1059.705,1586.078,1210.141,91,30,42,135,51,67
"BT_3920",4022.617,3942.758,4240.923,3271.687,4582.129,3177.347,641,365,444,17,19,1,28,14,11
"BT_3921",8143,15085.298,15875.982,20842.749,25450.617,18425.342,4997,2665.421,3256,603,453,448,678,382,487
"BT_3922",4218.035,7376.03,7674.204,8715.472,9542.17,7420.266,186.273,191.839,172.779,103.018,58.652,1.536,138,103,132.689
"BT_3923",9322.552,13956.171,14922.686,15392.749,18448.957,13072.323,412.025,384.74,415.481,42.982,103.348,70.464,51,17,36.311
"BT_3924",12542.414,18019.007,18721.514,18409.49,19169.602,14909.936,839.702,591,689.74,150,247,174,308,145,200
"BT_3925",122656.363,112370.599,118376.794,100504.554,99923.554,87518.341,23154.471,23893.81,17119.703,335.702,295.747,319,393,245,318.807
"BT_3926",27975.637,34546.419,32583.695,30755.673,29694.461,24371.554,4929.529,6652.504,4739.97,734.298,569.253,604,1626,951,1036.193
"BT_3927",15362,23100.144,24043.719,20942.358,20325.243,15364.624,1434,1081,998.327,142,106,99,211,172,265
"BT_3928",16408.913,22276.842,23654.4,11738.032,13051.641,10085.379,2217,3004.152,1850,553,367,316,228,170,209
"BT_3929",21381.561,23424.882,21977.997,9432.873,9728.135,7842.588,482,668.848,467,52,64,112,266,190,200
"BT_3930",1928.526,2639.235,2745.228,1541.131,1526.878,1366.854,138,179,83,85,37,73,43,33,52
"BT_3931",1662,2310.318,2485.073,1613.396,1752.599,1270.557,221,267,123,59,78,123,36,42,10
"BT_3932",23625,29975.397,31438.107,32901,37062,25417,11307,7560,7090,1503,1406,1208,1692,1187,1426
"BT_3933",1096,1395.077,1389.736,238,282,166,0,14,6,9,39,21,106,47,111
"BT_3934",2230,2917.701,3224.264,635,821,617,40,59,44,21,7,0,147,90,128
"BT_3935",3932.186,5915.193,6376.914,1484.492,1692.259,1183.031,329.26,415.825,415,17,23,40,67,27,65
"BT_3936",6051.814,6793.496,7672.086,2275.508,2393.741,2195.969,879.74,1622.175,1418,41,31,46,43,7,31
"BT_3937",5105.012,7144,7748,2029,2041,1602,819,1346,757,287,101,205,151,64,96
"BT_3938",7786.574,10938.312,10880.343,8957.984,9818.212,7222.195,468,190.14,303,66,59,59,118,99,63.775
"BT_3939",14296.414,21668.979,22152.657,15243.112,14721.788,10946.805,3967,4526.86,3269,56,88,122,105,95,118.225
"BT_3940",0,3,0,1,4,0,0,24,0,0,2,17,0,0,0
"BT_3941",2073,2438,2328,4973.017,3943,3655.074,2109,2859,1898,147,98,84,148,89,111
"BT_3942",1669,2049.434,2206,2157,1996,1578,14091,15214,12919,1537,1088,1354,1187,795,1094
"BT_3943",5872.102,8341.118,8761.799,5650.555,5685.339,4742.027,3144.554,3107.951,2480.939,270,157,166,182,94,114
"BT_3944",19093.133,23300.019,23817.538,25621.346,28779.489,20682.24,19097.449,13682.874,9606.061,7136,5424,5652.128,931,455,832
"BT_3945",7143.29,11316.242,12413.599,9703.131,11278.873,8824.337,464.997,469.176,237,102,122,96.872,114,65,104.501
"BT_3946",6574.364,10859.145,11996.256,6256.397,7383.297,5528.396,700,602,457,387,199,207,175,111,212.499
"BT_3947",736.81,990.432,1167.028,1533.974,1833.962,1553.114,60,14.006,38,38,38,38,41,16,27
"BT_3948",15947.204,19079.238,19442.54,7861.325,8260.626,6792.559,703,694.994,557,73,101,81,109,78,95
"BT_3949",25298.232,30017.689,33053.148,42316.712,45442.999,35397.838,42333.043,62751.257,42423.422,2645.446,1603.994,2186.942,2450.684,1580.652,1721
"BT_3950",22855.192,33860.555,35123.308,31352.829,30987.269,24920.538,6705.957,8989.743,6314.578,4547.554,2867.006,4006.058,11880.316,5736.348,6790
"BT_3951",4041,4666,4967,1634,1879,1403,907,1018,765,334,184,429,166,66,138
"BT_3952",312,541,615,323.265,357,264,176,245,83,30,37,19,28,18,6
"BT_3953",138,165,167,142.735,123,136,58,79,6,28,15,15,10,0,16
"BT_3954",50,90,87,39,91,53,33,23,36,0,18,0,6,0,2
"BT_3955",130,156,99,372,440,313,278,31,58,5,6,28,24,0,16
"BT_3956",102,120,91,122,154,114,28,29,58,0,20,0,4,12,6
"BT_3957",10254,13857.214,13915.48,4277,4293,3389,756,856,853,271,216,90,142,113,93
"BT_3958",11023.348,14151.123,14440.658,929,857,724,226,310.299,231.708,30,8,42,21,7,5
"BT_3959",10280.652,15680.306,16587.63,2355,2875,2011,890,576.701,488.292,131,84,136,111,59,122
"BT_3960",1750,2738,2997.206,141.025,196,160,112,183,48,59,30,58,44,28,12
"BT_3961",2593,4421,4227.954,315.008,275,291,184,151,178,151,98,126,106,56,77
"BT_3962",14059.041,14397.509,14111.468,1247.041,1324,1035,175,210,170,22,13,30,34,6,27
"BT_3963",9116.959,11938.051,12783.973,828.002,845,634,86,84,68,0,40,24,39,27,34
"BT_3964",1959,3465.998,3585.377,161.451,168,155,9,0,0,9,0,8,14,15,6
"BT_3965",10866,14121.825,14783.664,590.549,651,500,52,68,75,41,16,30,25,60,40
"BT_3966",1120,1100,1085.6,2373.878,2302,1781.591,514,317,323,109,129,62,110,79,128
"BT_3967",1269,1070,961.4,831.079,792,660.409,49,92,92,31,25,19,19,33,20
"BT_3968",37,54,89,66,39,45,7,5,0,0,0,0,0,0,2
"BT_3969",950,1156,1211,882,910,727,90,113,48,10,9,18,6,32,23
"BT_3970",5299,5540.444,6252.751,3879,4855.006,4255,930,384,317,253,163,92,245,109,132
"BT_3971",8613,12492.948,11237,28078.502,26076.388,21736.987,388,271,288,154,65,93,124,116,119
"BT_3972",1106.205,1695.935,1404.921,784.283,796.401,628.249,317,438.261,265,26,43,36,37,10,16.004
"BT_3973",46149.795,53633.196,54912.123,28806.911,33069.596,24713.751,3493,3475.739,2639,748,459,726,482,352,329.996
"BT_3974",5472,5405,5224.297,7172.018,6977,5889,3255,3134,2937,1142,577,810,1919,1118,1485
"BT_3975",2511,3374,3178,5707,5052,3363,1100,1100,1083,25,26,54,192,82,90
"BT_3976",2621.088,2663.985,2117.182,2105.823,1791.673,1329.905,957.636,1284.672,639.613,63,39,43,176,94,78
"BT_3977",1964.912,2566.015,2645.201,3820.185,3744.327,3232.095,5680.364,7071.328,6156.387,880,575,643,1288,554,614
"BT_3978",1906,1898,1849.086,5235,5002,3758,2544,2677,2143,123,76,60,193,69,81
"BT_3979",1001,1248.354,1147,391.334,350,280,28,158.095,103,0,5,21,45,31,1
"BT_3980",3212.222,3563.386,3430.871,1300.376,1349.248,1198.859,242.553,627.598,243.034,0,13,0,79,23,5
"BT_3981",24845.779,29068.244,26624.13,20866.379,16097.752,14828.141,1604.447,1213.307,1294.966,123,175,191,1370,1018,993
"BT_3982",1131,1920,1968,1534,1632,1352,501,493,527,51,26,58,23,12,28
"BT_3983",1751,2361.693,2453.153,1123.252,1216,1067,417,768,530.921,96,60,130,36,35,60
"BT_3984",164,236.307,185,122.748,184,136,53,82,36.079,0,0,0,10,15,20
"BT_3985",149.996,211.575,173,120,157,118,24,28,32,22,7.916,0,0,13,0
"BT_3986",110.004,150.425,141,162.562,161,146,72.51,30.544,66.517,26,10.084,31,21,3,1
"BT_3987",77,116,108,285.438,275,272,162.66,231.509,106.483,0,0,0,27,24,36
"BT_3988",595,645,588,2351.015,2692,1739,897.83,582.947,575,242,165,223,266,153,179
"BT_3989",415,508,439,556,401,252,89,50,20,0,0,0,17,20,4
"BT_3990",778,1174,1088,215,218,129,46,66,61,0,15,22,39,18,11
"BT_3991",2249.481,3300.637,3400.001,1040.444,1273,919.31,115,142,89,17,21,0,30,49,51
"BT_3992",6559.519,9980.762,10570.999,2707.556,3242,2154.449,2178,1865,1582,334,269,332,59,97,102
"BT_3993",854.99,1425.094,1543.434,203.142,146,87,31,33,23,0,0,0,2,4,3
"BT_3994",9765.01,12007.906,12056.566,2540.858,1943,1792,178,267,259,42,15,17,100,113,39
"BT_3995",52274.754,65690.51,69510.252,29274.545,31165,23953,2287,3246,2255,444,401,659,802,459,539
"BT_3996",14503,21700.475,22416.979,36037,37455.054,27322.857,7518,7453,5964.507,258,179,159,179,94,175
"BT_3997",448,924.299,852,1583,1570,1120.141,315,564,364.493,46,21,47,53,42,44
"BT_3998",11599.621,13863.99,13667.062,11853.074,11860.602,9017,2361,4488,2339.001,61,64,77,83,43,87
"BT_3999",10780.928,12839.896,13079.913,16621.03,21536.928,14579.187,3576.097,1349.375,1757.783,152,242,141,228.762,123.445,157
"BT_4000",2792.141,3877.472,3726.887,6381.568,6221.284,4987.645,304.903,320.59,287.277,35,39,13,42.238,79.555,34
"BT_4001",7363.31,8936.485,8740.528,10917.576,11581.186,8718.168,923,1580.035,956.94,57,49,135,802,420,394
"BT_4002",6872.775,9887.401,9676.828,20805.091,17249,13092,6991,9462,7714,59,38,174,538,159,308
"BT_4003",8161,11728.111,13263.403,5405.927,6752.739,5102,3050,3686,2786,556,380,281,269,124,149
"BT_4004",4782,6245.769,6591.346,2260.091,2413.261,1989,178,242,132,61,133,80,226,93,230
"BT_4005",47,114,94,81,73,70,1959,759,1398,1325,1415,879,1888,1198,1064
"BT_4006",15034.001,18342.695,19927.871,10314.535,13292.783,10528.76,246,212.135,113,172.402,131,91,254,141,116
"BT_4007",40058.999,54933.462,55576.063,41813.527,49866.456,37828.959,1906.839,1700.184,1293.985,183.598,207,174,446,284,218
"BT_4008",4442,5076.668,4829.066,8223.465,7021.762,7053.575,772.161,1049.681,848.015,11,49,45,57,52,58
"BT_4009",535,514,489,1010.978,828,845,381,433,343,11,10,7,5,7,9
"BT_4010",15985.899,17213.256,16676.4,19053.861,17090.972,14966.339,2069.108,3674.001,2778.997,471,273,285,418,274,345.408
"BT_4011",2880.101,2633.456,2527.6,3381.435,2975.028,2652.466,210.892,371.999,191.003,53,48,41,101,45,56.592
"BT_4012",3133,3192.075,3412.305,6085,5021,3969,71,101,65,54,43,9,239,147,166
"BT_4013",92,169,182,703,715,675,56,61,37,0,25,57,38,9,13
"BT_4014",44,48,31,36,43,34,87,17,31,0,0,0,16,3,0
"BT_4015",7,3,5,15,13,11,40,45,35,0,20,0,3,0,0
"BT_4016",0,0,2,1,0,0,0,0,0,0,0,4,0,0,0
"BT_4017",5,1,0,2,3,1,0,0,7,0,0,0,0,0,0
"BT_4018",21,25,43,37,40,25,26,0,5,0,2,0,4,9,0
"BT_4019",0,4,8,26,25,10,0,0,0,0,0,0,0,0,0
"BT_4020",2,3,2,2,0,3,0,0,0,0,0,0,6,0,0
"BT_4021",4,11,16,35,34,59,13,16,0,12,9,0,13,11,10
"BT_4022",6,2,16,20,45,11,18,20,30,0,0,14,13,22,1
"BT_4023",0,0,0,3,3,3,0,16,0,0,0,0,0,0,0
"BT_4024",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"BT_4025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT_4026",5,6,0,1,6,6,0,0,0,0,0,13,0,4,0
"BT_4027",0,0,0,3,8,0,0,0,0,0,0,0,0,0,0
"BT_4028",0,13,1,5,8,7,0,0,0,0,0,0,0,0,0
"BT_4029",30,24,10,35,18,11,4,15,0,0,0,0,18,0,6
"BT_4030",45,28,9,139,96,93,35,1,8,0,0,0,11,7,4
"BT_4031",15,13,9,2,3,4,11,11,0,0,0,0,0,13,5
"BT_4032",0,2,12,8,6,6,29,0,0,0,0,0,5,0,0
"BT_4033",6,11,24,49,49,36,0,12,8,0,0,37,0,1,0
"BT_4034",5279,6414,7181,15715.469,16256,12163,16494.559,5292.401,9659,1203,1821.555,1211.083,2950,1488,2073
"BT_4035",703.004,1600.59,1609,2276.546,2293,1851,3865.34,4888.599,3441,1195.001,795.445,1204.917,1772,1193,1337
"BT_4036",1918.996,3079.41,3798,3345,3125,2784,39279.101,47908,42535,2029.999,2485,1877,1479,916,740
"BT_4037",302,629,547,185,161,207,60,14,19,0,15,27,2,2,10
"BT_4038",497,553,573,308,354,195,30,40,43,0,12,0,49,12,18
"BT_4039",286,404,421.001,84,107,54,98,171,87,8,23,50,61,24,32
"BT_4040",465,516,551.356,210,121,129,82,78,80,4,0,0,27,0,14
"BT_4041",19918.685,27603.521,26686.049,29105.663,29487.926,21456.822,9736,14881,9751,923,704,1053,2076,1328,1461
"BT_4042",4191.234,5300.789,5244.717,2379.099,2534.074,2127.794,211,294.545,202,24,50,47,185,70,80
"BT_4043",8780.082,9194.336,10113.305,4062.358,3891,3444.384,671,1084.455,685,71,32,8,146,43,125
"BT_4044",1541,2059.516,1994.422,1402.883,1311.123,1099.516,511,693,387,20,63,64,123,46,46
"BT_4045",11296,18017.484,18646.578,15381.391,14858.877,12044.484,3445,4536.505,3101,552,399,370,1567,737,955
"BT_4046",3607,3779,3524.931,6783.038,5949,4378,4046,4958,3684,188,215,198,746,437,530
"BT_4047",28894,41868.766,42693.625,180841.631,221993.884,165394.306,38297,22289,20018,4680,4173,3300,3255,1595,2332
"BT_4048",17062.761,18886.522,19261.474,6623.1,6249.338,5477.538,1116.051,1156.785,1163.254,61,56,113,149,114,117
"BT_4049",15628.621,24823.999,26589.956,9754.917,11157.662,8236.443,1228.949,1214.831,1017.746,126,90,179,118,86.417,97
"BT_4050",11831.618,15606.476,16393.583,2509.984,3023,2354,724,632.384,480,156,109,125,280,144.583,204
"BT_4051",2114,2979,2791.196,2832.029,2645,1935,74,41,22,10,6,21,73,18,25
"BT_4052",2606,3319,3180,2320,2158,1534,2390,2689,1718,21,39,145,209,101,160
"BT_4053",4877.859,5850.338,6172,9723.42,11423,8498.63,2880,3205,2355,787,344,497,253,92,189
"BT_4054",984.141,1251.782,1278,650,904,659.37,42,35,27,0,0,15,27,12,16
"BT_4055",267,409,487,204,238,164,132,132,95,0,23,0,19,22,24
"BT_4056",56,88,86,61,76,46,18,44,54,25,10,0,18,16,28
"BT_4057",8985,12868.534,13693,16486,17144.049,13639,9920,11006,8871,2032,1498,1550,771,531,547
"BT_4058",4019.002,5026.24,4737.898,8628.56,8994.46,7043.354,50,40,42,0,5,8,73,71,45
"BT_4059",5421.134,7914.155,8046.78,7667.128,9793.209,7437.317,147,42,50,14,26,11,37,18,39
"BT_4060",5027.786,6775.813,7126.154,6814.115,7828.72,5963.329,22,54,13,0,15,0,16,17,15
"BT_4061",1248.454,1109.408,1248.459,1238.531,1386.188,1366.981,0,0,0,0,0,0,0,0,5
"BT_4062",1337.624,1612.315,1737.49,1858.841,2252.717,1363.165,0,0,0,0,10,0,5,0,0
"BT_4063",1062.562,1265.256,1505.038,1640.946,1743.843,1436.633,8,12.026,0,0,0,7,15,8,0
"BT_4064",7446.438,10150.11,10480.442,8863.856,10503.098,7384.755,215,208.974,121,51,15,21,70,24,15
"BT_4065",9755.948,15260.493,15740.991,18554.74,21053.294,15616.787,368,465.394,378,154,86,124,111,96,99
"BT_4066",5342.797,8257.794,8486.583,16806.803,18268.78,13400.05,262,261.606,153,13,34,20,39,39,46
"BT_4067",2337.27,2084.099,1816.166,4231.134,4081.548,3464.891,45,42.691,3,16,11,0,15,5,1
