"","GC124697","GC124698","GC124699","GC124700","GC124701","GC124702","GC124703","GC124704","GC124705","GC124706","GC124707","GC124708","GC124709","GC124710","GC124711"
"BT_3772",11402.996,10520.535,8857.921,4517.143,3666.455,4259.131,261.513,690,586.639,528.469,1165.662,1569.189,409,1921.582,931.626
"BT_3773",1806,1681,2244.006,1128,841,841,168,211,344,163,104,142,135,365,199
"BT_3774",969,792,1138,1100,1051,1221,237,236,341,84,121,193,59,148,52
"BT_3775",10,20,21,13,10,10,0,24,7,0,0,0,0,0,0
"BT_3776",0,15,13,2,4,4,16,19,4,0,0,0,0,0,0
"BT_3777",7,14,15,4,3,5,0,0,0,0,0,0,0,0,0
"BT_3778",30,5,46,127,153,190,70,77,82,18,0,5,0,11,0
"BT_3779",11,18,38,57,35,25,80,29,101,0,0,27,0,18,0
"BT_3780",266,228,280,71,51,66,2,6,18,0,6,9,0,5,0
"BT_3781",263,450,643.962,150,115,155.13,14,41,72,12,17,59,0,69,35
"BT_3782",1702,1758.794,3341.091,1771,1769.821,1867.87,62,148,96,38,25,52,0,13,16
"BT_3783",1043,2701.206,3007.968,1613,834.179,1340,98,285,334,129,220,206,54,290,70
"BT_3784",711,473,510.013,1186,1013,1134,28,69,79,0,7,26,0,13,7
"BT_3785",0,3,0,0,0,0,0,3,0,0,0,0,0,0,0
"BT_3786",558,777,1092,455,329,288,190,180,329,70,99,67,10,91,55
"BT_3787",29,51,84,49,56,57,91.001,138,217,0,0,28,0,54,15
"BT_3788",49,79,131.367,252,185,129,365.999,339,692,57,53,71,18,91,27
"BT_3789",52,111,158.009,125.593,92.62,117,98.268,37,95,0,22,5,0,65,5
"BT_3790",43,25,45.624,29.407,16.38,13,10.732,22,66,0,0,13,0,13,5
"BT_3791",32,45.246,95,59,29.001,35.336,46,44,60,13,0,4,7,38,0
"BT_3792",89,119.754,122,98,136.999,92.664,36,47,83,16,0,22,7,4,19
"BT_3793",296,706,775,270,168,199,1267,1070,1821,973,744,830,264,1912,796
"BT_3794",181,76,80,3031.002,2011,1295.007,60310.089,16615.408,46839.197,4702,4957.981,2501,148,656,393
"BT_3796",11,11,4,10,12,5,0,10,18,0,0,9,0,10,0
"BT_3797",785,289,416,432,404,513,3,21,7,14,0,0,0,24,0
"BT_3798",71,15,43,63,47,62,1,46,31,8,6,0,0,4,0
"BT_3799",3,31,19,5,4,1,13,0,18,0,6,0,0,2,10
"BT_3800",1961,1992,2719,2098,1884,1982,585,675,1196,52,110,123,27,69,43
"BT_3801",27934,22376.146,26847.691,68839,69314.21,86351.94,21395,37402,31896,2090,2837,3854,782,3137,1611
"BT_3802",3121,5393.049,7915.286,8197.833,5477.996,7312.889,1072,1429.727,1973,265,263,369,195,750,286
"BT_3803",12202,9734.951,11656.891,6314.167,5427.004,6733.111,384,544.273,609,292,360,428,84,341,108
"BT_3804",9336.355,8966.916,11126.445,7274.07,6623.082,5210,602,468,575,107,93,118,24,92,9
"BT_3805",27320.645,14897.084,21678.663,21261.922,25806.818,20803.001,3726,2543,3705,1066,1200,690,70,230,120
"BT_3806",76417,47173.595,55895.097,137930.161,146900.469,154866.312,7129,12148,9421,2411,2862,2886,297,1130,523
"BT_3807",20483,16446.405,19285.317,55808.389,50351.447,47453.481,7218,6591,7825,2526,2796,2317,413,1204,508
"BT_3808",7498.204,9515,14639.221,7035,4914,5744,1299,1936,1819,2582,3611,5817,2957,12690,5144
"BT_3809",10232,9453.744,13764.127,15860,13380.882,14739.925,1819,3217,2520,964,1418,1961,240,1690,794
"BT_3810",1157.648,2835.763,3627.015,3479.172,1588.941,2124.884,158,210,252,77,211,400,100,752,343
"BT_3811",6438.352,9869.237,15806.613,17355.291,10465.098,11429.116,840,898,1090,853,1285,1770,559,2481,986
"BT_3812",20688.279,25518.026,32796.142,9391.239,6384.967,8416.057,670,972,1136,388,442,815,96,926.047,347
"BT_3813",47957.857,37632.677,51631.482,36970.159,37071.457,33270.156,901,862,894,531,514,862,159,746.953,275
"BT_3814",1974.994,2312.285,3707.098,1255.138,930.656,1058.272,28,17,16,0,3,46,20,40,0
"BT_3815",588.332,973.787,1081.175,259.62,174.412,280.38,0,10,0,0,0,0,0,0,0
"BT_3816",14554.668,9918.673,12646.215,8490.235,7677.2,7728.737,127.695,109.586,158,140,133,60,0,30,49
"BT_3817",7812,5317.327,7945.364,4521.082,4370.833,3873.744,194.305,118.414,217,23,45,41,18,98,52
"BT_3818",932,749.12,1004.097,575.442,541.289,626.94,16,13,17,31,27,0,0,7,14.954
"BT_3819",24234,27157.777,29862.404,87409.626,72545.001,67818.679,15808,12815,15642,3380,3453,3840,448,2295,1122.046
"BT_3820",14650.272,11241.801,11372.278,13178.526,11944.556,14161.476,459,649,369.17,573.559,541,620,122,879,442
"BT_3821",5071.728,9594.303,10962.82,6147.528,3798.283,5054.446,996,1487,1706.83,327.441,508,655,53,721,257
"BT_3822",54,63,75,206,128,173,28,29,41,0,0,0,0,0,0
"BT_3823",1390,1532,2057,41006,26206,34609.502,5310,6740,6215,5308,5773,10045,2863,12257,6239
"BT_3824",16,42,29,3,9,7,9,11,1,0,27,0,8,5,24
"BT_3827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT_3828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT_3829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT_3832",9692,14288.766,18467.856,8561.257,5630,8249.001,3941,5525,6005,588,780,1329,368,1685,727
"BT_3833",1213,827,1181.381,220.761,306.003,304.999,20,149,54,0,9,133,24,128,28
"BT_3834",17201,36577.369,42731.18,12139.984,4620.997,5671,1698,1823.331,2842,1409,1269,2587,700,3834,1766
"BT_3835",48930.904,26203.182,29307.757,15674.459,15622.13,17478.955,1476,1654.669,1672.151,984,1288.275,1709,430,2017,804
"BT_3836",11001.005,11777.695,18635.526,7231.541,5253.049,5773.665,1026,1173,1418.849,849,1245.725,2256,709,3879,1967
"BT_3837",1911,2072.021,2542,2651,2333,2854,1171,2132,1602,421,394,611,23,406,169
"BT_3838",1811.421,1812.845,3696.54,2920.739,2327.839,2660.069,717.476,782.315,1051.541,15,111,216,40,242,112
"BT_3839",1805.579,1667.155,3667.518,4744.261,4904.161,4072.496,825.524,596.685,1043.459,352,315,350,92,467,168
"BT_3840",11863,10706.82,23810.134,6453,4530,5265,377,570,589,180,151,382,70,403,176
"BT_3841",37130,42825.668,75215.495,17908.648,8524.969,10909,3670,4244,4997,4142,4445,8404,3227,16900,6880
"BT_3842",12451.872,18973.805,20367.727,9175.768,5078.305,6370.53,2336.972,2817.768,4339.778,140.034,211,303,92,421,205.144
"BT_3843",14240.128,24768.476,25333.704,14988.584,6907.11,7587.773,2785.028,2577.232,5027.222,375.966,524,714,274,779,347.856
"BT_3844",44998.786,39864.365,49327.273,46473.12,42525.537,47263.011,10328.923,11096,15817.897,2517,2297,3587,1387,5454.295,2475
"BT_3845",48488.845,77746.787,105556.171,16842.176,10839.247,13375.034,1273.611,1698,2171.103,1182,1330,2061,678,3309.705,1611
"BT_3846",3248,3820,7533.306,2141,1458,1893.961,262.466,215,474,145,97,258,39,263,87
"BT_3847",6257,9541,14390.345,38350.151,15643.957,18333.544,16405,15372,26167.832,554,645,878,261,1598,603
"BT_3848",7836,12029.426,20145.653,23260.647,17360.463,20011.677,4623,4707,5876.186,2580,2875,4264,1337,5261,2616
"BT_3849",17399,8629.999,12773.603,15261.202,16535.395,16781.779,971,1179,1368.982,533,568,779,132,1023,432
"BT_3850",18,97.416,250.252,210.789,61.05,108.587,9,0,6,22,0,0,0,26,12
"BT_3851",31875,19685.584,28305.136,35756.986,38988.291,37979.867,1634,2474,1919.202,973,1145,1158,280,1523,734
"BT_3852",51998.653,62905.275,66271.701,98190.394,70588.578,95417.146,2328,2799,3150.798,1624,1666,2648,1128,4989,2161
"BT_3853",1496,1620,1738.062,3298,2684,2820,869,903,1592,186,222,389,32,324,184
"BT_3854",1299,1103,1806.423,233,264.081,272,221,316,364,87,83,81,39,62,71
"BT_3855",437,353,541.577,97,121.919,133,111,220,197,21,76,23,21,94,64
"BT_3856",57,79,93,27,26,31,18,71,83,7,16,16,0,10,11
"BT_3857",984,835,1025,957,834,811,321,352,364,103,119,64,11,121,31
"BT_3858",388,272,356,193,232,156,82,39,22,0,12,19,0,19,20
"BT_3859",258,261,336,147,120,116,68,51,105,19,20,33,0,13,10
"BT_3860",827,431,1199,2304,1968,1707,1126,776,1036,75,132,134,0,52,28
"BT_3861",554,275,468,435,531,578,33,68,56,9,7,18,0,31,25
"BT_3862",357,191,355,583,489,458,26,36,49,26,20,17,0,44,5
"BT_3863",960,731,1077,874,810,875,290,249,456,72,48,35,48,87,43
"BT_3864",8138,11830,14411.949,5942,3589,4412,767,1496,1488,437,572,636,222,851,324
"BT_3865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT_3866",114699.155,100091.039,122785.575,20864,19107,21621.114,3081,6476,4614,514,1105,1034,175,692,318
"BT_3867",4,2,0,0,2,0,0,0,0,15,0,0,0,0,0
"BT_3868",1312,1744,2054,1018,849,1045,110,278,244,113,145,184,47,136,69
"BT_3869",4187,3050,4484,9499.481,9798,10823,7129,10154,11229,1609,2706,2722,402,1708,857
"BT_3870",1604,1209,2237,8051.519,9311,8310,1690,1846,2407,762,769,1369,240,987,420
"BT_3871",21121,31910,46010.118,32343.376,26188.694,30285.177,2091,2775,2669,1031,1119,1608,677,3061,1134
"BT_3872",18042,34534.801,40597.959,34922.927,19727.617,23906.191,3888.004,4801,4457,5507,5825,10895,4186,20068.667,8585
"BT_3873",77449.803,56721.469,88534.66,100000.834,96485.191,93535.909,3527.996,3522,3879,8618,10672,12917,3736,19876.333,8722
"BT_3874",536,649,948,175,151,203,312,440,380,65,133,169,57,232,115
"BT_3875",6224,5104,14053.781,2806.46,1925.137,3114.828,528,1185.12,995.397,168,153,291,153,577,301
"BT_3876",9550,18306.074,24276.275,4722.242,1981.476,2833.077,597.989,832.511,988.198,958,634,1529,553,3029.334,1382
"BT_3877",21754.747,40301.056,63518.529,11086.29,4880.63,6618.094,1635.011,1481.369,1580.405,1942,2077,3788,1539,8939.099,3941
"BT_3878",21831.253,45020.305,59525.162,8268.008,3287.757,4170,4073,5083,5583,2344,2827.998,5189,1556,8714.567,3435
"BT_3879",262,221,702,378,283,474,59,243,121,28,62,91,0,104,48
"BT_3880",313,462.452,900.348,1352.309,967.541,1183.291,160.899,198.11,296,70,29,5,0,40,28
"BT_3881",625,484.548,860.652,2389.691,2391.459,2380.709,169.101,207.89,189,46,28,83,13,51,36
"BT_3882",7495.718,5844.051,11699.399,8717.051,7800.659,9399.046,1421,3063,2874,345,292,409,22,215,145
"BT_3883",2667.282,2128.748,2628.29,1808.794,1774.706,2128.849,4.372,69,100,24,26,79,0,69,31
"BT_3884",1007,916.202,1331.592,705.156,566.635,619.105,40.628,51,78,0,7,33,17,76,7
"BT_3885",46515.282,20497.474,25081.276,40417,42276,48017.808,5989,14590,9836,2220,3082,3478,180,831,455
"BT_3886",576,1049,1822.36,927,577,874,738,1658,1382,53,49,94,14,166,60
"BT_3887",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"BT_3888",6158,5068,10189.042,8955,8638.551,8705,2382,2605,4317,342,605,537,39,448,131
"BT_3889",28984,16384.973,24706.952,21647,20588.205,20956.809,1252,1607,1543,794,896,1077,205,606,376
"BT_3890",34602.319,15853.027,20894.644,28216.554,33101.686,32288.294,6961,12115,9583,3673,4412,4160,201,1107,435
"BT_3891",31,58,107.514,28,13,32.312,10,0,0,0,0,0,0,8,0
"BT_3892",38078,28217.998,31950.862,13623,12649,14759.76,1320,1906,1992,306,355,484,184,497,192
"BT_3893",1756,2361,3305.364,2191,1850.517,1616.39,432,326,416,271,334,378,96,618,203
"BT_3894",5669.973,4471,7655.741,3617.776,3512.211,3957.728,653.692,945,1227,59,144,99,0,58,2
"BT_3895",21643.027,13982,24566.624,28295.224,27973.964,24949.58,3890.308,3781,4934,1229,1333,1283,92,645,271
"BT_3896",1264,677,1112.323,736,665,726,51,64,94,17,8,18,0,58,11
"BT_3897",1883,2952.012,3953.677,2496.668,1487,2177,539,1090,1047,43,74,39,0,64,86
"BT_3898",1114,760.522,1233.998,2564.62,2286,2325.649,335,339,351.66,320,214,363,134,488,264
"BT_3899",155,148.465,156.002,227.002,110,166.697,108,172,262.34,71,43,66,15,52,18
"BT_3900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT_3901",69,43,132,1132,651,557,874,426,1148,141,57,49,12,63,22
"BT_3901a",2673,2279,7128.777,20185,17242.04,15985.818,8096,6239,10065,1035,915,1515,387,1518,747
"BT_3902",2823.307,2963.802,2892.997,1703,1455.97,2127.313,42,95,73,24,60,97,41,127,44
"BT_3903",15932.532,12730.687,12322.793,5583.947,5666.093,6687.416,60,137.993,109,103,118,198,41,51,37
"BT_3904",2889.161,2931.511,3070.302,2007.223,1515.372,1912.456,145,166.007,197,173,219,348,94,302,126
"BT_3905",4398.007,4432,8050.831,19926,24201.788,19458.816,859,1042,1235,244,222,383,9,421,188
"BT_3906",967.959,1049.997,1680.987,1780.163,1580.082,1688.487,1177.277,1657.422,2941.804,135,262,278,195,517,240
"BT_3907",1640.041,1434.003,1635.434,957.837,895.918,936.513,176.723,259.578,363.196,142,136,108,51,198,85
"BT_3908",1881.259,1358,1715.271,1009,840.003,861.088,131,134,165,153,82,142,82,309,93
"BT_3909",7678.741,4263,5334.587,4952,4804.997,5016.912,363,393,561,299,444,371,109,612,191
"BT_3910",3019,1489,2110,1737,1982,1852,126,232,218,171,276,234,75,318,150
"BT_3911",16395,16320,24241.823,83988,56218.53,70588.662,9070,12063,13288,2366,2858,5337,1213,5662,2730
"BT_3912",18974,12543,20642.932,14551.021,12669,15084.735,4227,5405,6062,1361,2110,2692,324,1733,790
"BT_3913",382,537,1026.962,1320.842,898,908.135,609,610,1086,66,27,70,0,36,20
"BT_3914",85,226,374.114,150.137,77,45.13,56,72,71,0,2,18,15,65,60
"BT_3915",13,2,5,6,5,6,0,0,14,0,0,0,0,0,0
"BT_3916",67,61,72,1283,1075,1674,189,458,287,99,85,168,21,52,33
"BT_3917",7430,5495,7899.107,8324,8963,9226,2592,3180,4379,425,628,632,101,440,212
"BT_3918",9165.94,8756.956,10429.771,13165.366,11016.773,12671.323,4277,6002.899,7208.912,194,186,143,29,83,35
"BT_3919",7142.121,6449.821,7946.672,5603.098,3898.027,4947.408,335,474.101,610.088,181,116,183,43,165,91
"BT_3920",5228.939,4941.851,4257.152,3175.046,2736.199,2985.703,743,841,880,55,93,264,0,34,51
"BT_3921",13065,10961.35,19139.362,38178.949,30465.914,34358.51,7816,9736,9311,1808,1952,2385,382,1092,578
"BT_3922",6517.925,4131.956,8373.099,12736.048,12429.227,12684.066,246,323,276,127,232.182,146,51,147,133
"BT_3923",17315.073,10125.88,15573.465,18606.569,18467.715,18447.819,221.437,290,210.983,55,106.818,90,33,78,38
"BT_3924",17792.002,10986.535,18340.484,18795.462,19097.359,21358.455,908.563,1682,1353.017,552,661,737,126,401,199
"BT_3925",158397.907,126136.615,115920.124,65794.801,55084.333,63499.731,10567.38,14761.891,13971.225,428,363,475,78,331,260
"BT_3926",18129.908,23068.314,29316.646,26489.669,17520.204,23222.375,968.62,1672.109,1749.775,674,676,714,205,1446,678
"BT_3927",13910,11560.879,26071.012,11647.391,12332.199,14822,1045,3196,2240,193,310,404,37,219,159
"BT_3928",17195,15079.465,23390.384,16000.728,13192.77,12851.112,1670,1482,2166,464,588,564,50,292,127
"BT_3929",6617,17532.1,20260.365,5007.661,2381.72,3261.393,196,286,318,29,176,216,0,291,132
"BT_3930",606,1953.556,2446.024,910.611,319.388,548.996,90,51,118,49,71,18,0,5,63
"BT_3931",1295,1938,2840.377,987,766,899.499,59,74,105,0,71,73,19,20,17
"BT_3932",36755,20949.135,27650.279,32961.83,41317,45930,7993,14496,9966,3555,4093,4357,378,1998,1001
"BT_3933",504,1223,1406.036,202,139,198.017,0,27,57,12,66,151,35,303,137
"BT_3934",1739,2664,3483.812,837,500,623,49,62,93,175,126,322,106,471,210
"BT_3935",4845,6043.422,6997.801,1266.135,743.646,941.408,71,121.594,120,27,115,90,46,104,72
"BT_3936",2875,7105.578,7975.824,2105.865,904.354,1199.592,456,551.406,921,0,35,19,0,49,25
"BT_3937",3786,5505,7575.112,3208.051,1969.9,2697,340,716,601,182,182,377,35,273,140
"BT_3938",13882.877,7878.266,10514.446,12562.948,13109.408,13693.277,328,1017,631,114,285,177,7,167,49
"BT_3939",8933,12965.049,19459.302,12016,8437,10928.931,1917,2981,3238,139,252,281,32,210,146
"BT_3940",0,0,1,0,2,1,0,0,0,11,12,0,0,0,0
"BT_3941",1088,1300,2487,2476,2352,2680,819,773,1207,85,166,117,16,214,34
"BT_3942",1408,1109,1961,5090,4237.328,4205,7890.999,8831,12746,1100,1641,1976,312,1127,781
"BT_3943",5723.013,5035.27,8914.332,11510.304,11084.108,9985.808,2558,2087.051,3941.987,305,358,540,85,176,83
"BT_3944",23880.966,17915.867,23863.278,52907.577,65131.879,52544.155,21570,20460.949,19890.013,8236,8012,6909,377,1550,622
"BT_3945",9593.023,8379.24,11333.623,9175.434,8100.831,8950.018,301,350,525,84,205,300,21,222,125
"BT_3946",9179.999,7169.785,13360.891,9625.882,8199.246,7571.977,458,343,497,246,257,399,41,235,171
"BT_3947",766,830.062,1217.004,2013.407,1816.482,1433.823,70,88,106,32,30,42,0,29,70
"BT_3948",5350,15043.601,19107.252,5143.624,2653.349,3321.313,499,405,387,123,41,63,0,153,89
"BT_3949",23059.769,24419.918,34577.675,64049.142,42753.585,49737.834,13440.929,13740.097,18118.367,3636,4294,4568,1627,7054.333,2953
"BT_3950",22480.231,21495.928,35055.21,34896.635,22712.887,25269.069,5188.071,5095.903,6743.633,9478,9354,16314,6524,34262.667,13090.042
"BT_3951",2957,3194,4948.488,2967,2132,1805,489,289,413,119,156,191,13,155,63
"BT_3952",290,337,464,278,205,226,62,67,109,27,8,42,0,38,16
"BT_3953",139,170,147,132,118,151,24,44,29,11,34,46,0,21,13
"BT_3954",25,68,79,45,46,37,0,4,20,0,5,9,0,17,0
"BT_3955",381,97,122,302,356,292,129,101,112,31,48,44,0,0,26
"BT_3956",90,47,101,34,29,62,16,24,7,0,12,9,0,10,31
"BT_3957",7643,9114,14403.001,6097,3321,3419.012,1294,944,1670,67,53,90,18,148,47
"BT_3958",5194,7074,10103.04,736,492,520,47,102,111,10,0,18,0,18,40
"BT_3959",14547,8831,18006.66,2319.899,2519,2492,502,896,723,75,47,74,0,66,21
"BT_3960",521,1861,3530.275,93.101,29,40,2,29,42,0,0,9,0,19,30
"BT_3961",1176,2239,5468.725,171,112,131,75,54,84,2,14,18,21,52,11
"BT_3962",19214.003,11406.287,14213.166,1022,919,1007.008,109,181,229,46,49,26,0,25,41
"BT_3963",14044.997,9854.781,12222.797,839,852,801,81,96,103,7,92,87,24,24,40
"BT_3964",1366,1873.326,3840.494,123,71,100,0,13,18,0,0,20,0,0,15
"BT_3965",14350,9631.674,13157.391,561,454,573,35,25,61,78,26,20,0,75,50
"BT_3966",1611,951,898.301,839,798,823,219,305,144,94,152,130,16,46,26
"BT_3967",1023,1045,1225.699,566,476,576,63,158,210,36,0,91,24,36,9
"BT_3968",94,73,53,55,68,40,0,7,52,11,0,0,0,16,0
"BT_3969",1476,964,1065,1368,1205,1364,91,258,252,98,77,124,59,28,19
"BT_3970",9265,3794,3639,2737.51,3271,3076,1654,1955,892,81,274,384,188,336,139
"BT_3971",32240,17948,16420.799,6738,5834,8386,177,319,376,136,207,182,46,306,158
"BT_3972",707.184,866,1259.936,1198.046,805.324,871.296,131,136,133,38,61,81,0,16,30
"BT_3973",57935.816,30015.725,38301.546,36421.954,37405.952,40351.555,2775,5203,3751,1826,2197,2431,245,863,467
"BT_3974",3611,4653,7017.063,7544,4526,5743,2600,2613,3624,1889,1741,3615,795,5030,2303
"BT_3975",2862,1810,3186,2911,2887,3815,677,1162,1583,76,138,118,0,244,88
"BT_3976",2650.951,2180.866,4272.877,2051.895,1418.7,1698.766,558.928,418.676,660.42,82,107,158,58,157,177
"BT_3977",1293.049,1854.134,2938.544,3594.108,2157.3,2236.234,1724.072,1557.324,3061.58,222,227,350,92,1074,575
"BT_3978",2129,1695,2260,4113,4433,4723,868,967,1640,120,206,218,55,149,117
"BT_3979",266,780,1039.415,352,162.197,205,26,18,50,17,20,0,17,75,36
"BT_3980",1089.511,2308.626,2581.022,1736.299,540.1,799.226,111.228,121.275,142.789,0,22,61,11,39,22
"BT_3981",5160.489,13375.374,25964.671,10421.701,5625.703,8562.774,1986.772,3815.725,3553.211,605,623,1085,335,2343,1102
"BT_3982",1168,833,2119.912,2487,2207,1954,189,265,615,45,69,73,0,78,61
"BT_3983",533,1172,1343.825,336,180,216,217,213,206,28,53,62,29,100,33
"BT_3984",23,88,109.266,29,41,37,27,18,25,0,0,0,0,7,0
"BT_3985",88,114,90.924,40,36,44,76,42,39,7,0,15,0,25,0
"BT_3986",74,92,92.076,106,97,118,8,32,42,18,25,17,23,0,0
"BT_3987",53,56,96,76,35,80,111,107,199,0,0,6,0,36,3
"BT_3988",1180,395,520,2159,2727,2106,433,578,690,177,230,295,55,225,106
"BT_3989",231,201,746.001,500,357,450,38,96,96,1,5,8,0,20,5
"BT_3990",598,762,1188,70,76,63,81,35,63,61,1,8,13,12,33
"BT_3991",2453,2380.001,3305.124,671,618,654,85,153,100,21,51,61,0,31,15
"BT_3992",9546,8030.799,11090.807,2959,2684,2835,1570,1602,2063,597,501,610,43,242,87
"BT_3993",628.608,538,1053.384,96,123,195,11,15,25,12,11,0,0,32,0
"BT_3994",4712.392,10592,12379.734,1268,860,1146,51,267,307,69,88,52,6,59,36
"BT_3995",65624,49003.826,58985.524,35258,27594,31717,1985,2975,2784,1482,2019,2622,688,3131,1413
"BT_3996",20778,13144,20743.093,32041.33,35284.128,39788.186,3166,7140,6497,359,495,568,114,484,254
"BT_3997",757,523,1118.263,1420.777,1690.889,1739.159,138,128,196,57,63,72,20,78,46
"BT_3998",15240,12581.525,14843.329,7566.988,4710.144,6985.073,1027,1318,1589,104,81,105,25,200,121
"BT_3999",18952.037,11304.061,13415.642,24798.049,23782.129,22976.692,2400,3312,2782,684,710,798,33,261,126
"BT_4000",2030.963,2742.463,3719.15,4644.436,2501.988,3165.093,96,196,117,25,51,34,0,95,130
"BT_4001",7156,8216.553,9933.49,5826.505,3897.739,5715.148,196,510,505,215,266,738,376,1615.79,717
"BT_4002",3281,6765,11982.623,9266.26,5021,7402.994,1946,3832,4063,42,94,271,89,915.21,402
"BT_4003",8639,9086,11602.757,13198,10395,9125.024,1779,1473,2623.866,374,400,705,30,246,160
"BT_4004",4054,4598.04,5284.264,2146,1473.002,1795,109,203,205.134,316,470,564,127,586,249
"BT_4005",21,48,188,82,79,95,1068,1297,1985,254,201,357,124,350,217
"BT_4006",16681,16641.001,17313.902,10521.992,7769.464,8628.702,130,281,241,238,261,363,186,481,169
"BT_4007",42794,40857.999,48197.219,44631.878,34461.421,38867.221,745.068,1101,1023,350,331,381,110,695,413
"BT_4008",2030,3396,5499.257,5531.131,2544.115,2925.897,325.932,239,315,15,36,16,12,19,50
"BT_4009",546,439,504,990,770,813,143,143,101,5,25,43,0,24,19
"BT_4010",7521.721,12847.606,22035.119,7654.436,5283.973,5767.684,938,774.919,1281,181,160,170,33,408,196
"BT_4011",612.279,2124.153,2415.554,912.564,217.027,290.316,60,87.081,97,41,14,14,0,57,14
"BT_4012",2594,3159,4687,1949,1379,1748,64,61,74,79,130,92,69,252,50
"BT_4013",199,130,151,393,445,444,31,38,95,5,25,41,6,18,20
"BT_4014",27,15,39,33,43,43,14,25,42,0,0,0,0,0,0
"BT_4015",8,8,10,17,4,4,22,10,2,0,0,10,0,16,0
"BT_4016",1,0,1,1,0,3,0,0,0,0,0,0,0,0,0
"BT_4017",8,0,3.144,0,1,1,0,8,5,0,0,0,0,8,0
"BT_4018",43,12,34.856,47,50,44,7,40,0,0,11,7,0,0,6
"BT_4019",3,0,0,7,8,11,0,0,0,0,0,18,0,0,0
"BT_4020",0,0,0,0,5,0,0,0,8,0,18,0,0,0,0
"BT_4021",8,7,8,16,24,22,11,9,11,0,10,0,0,8,0
"BT_4022",9,1,7,12,5,7,0,0,10,0,0,0,0,12,0
"BT_4023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT_4024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BT_4025",4,0,1,0,2,0,0,0,0,0,0,0,0,0,0
"BT_4026",6,3,0,4,14,4,0,7,4,0,0,0,0,0,0
"BT_4027",3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"BT_4028",0,1,0,0,6,4,9,6,0,0,0,0,0,0,0
"BT_4029",29,24,7,20,25,36,0,16,19,0,6,0,0,19,0
"BT_4030",8,20,22,39,16,18,8,25,37,12,0,11,0,38,0
"BT_4031",0,6,6,0,1,3,0,2,7,0,0,1,0,13,0
"BT_4032",10,3,3,5,16,12,0,0,5,0,0,8,0,0,0
"BT_4033",31,3,13,39,61,28,7,12,0,0,3,0,0,31,0
"BT_4034",9605,5273,6221.01,20675,22446,22915.42,6475,13683.775,11916.997,4949,5997,6344,844,3180,1735
"BT_4035",456,627,1993.266,1250,1188,1370.998,2032,2053.225,2890.003,229,326,426,78,1149,475
"BT_4036",1349,2221,6029.53,4550,3230,3599.002,21076,14911,29335,1604,1130,1283,230,1152,609
"BT_4037",252,197,536.174,127,140,54,38,53,62,0,4,0,0,11,0
"BT_4038",814,329,418,103,178,204,7,16,30,0,19,19,7,8,30
"BT_4039",237,251,386,146,119,159,12,102,35,0,41,5,23,68,15
"BT_4040",185,414,789,127,54,94,71,51,53,0,14,10,12,47,0
"BT_4041",17523,17402,27747.682,23828.508,15573.11,18961.891,5326,8435,9024,1390,1241,2475,1035,4905.826,2024
"BT_4042",1495,3545,4524.631,1466.227,677.457,980.657,85,81,124,17,117,105,90,390,154
"BT_4043",3915,8258,8663.649,3141,1609.543,2200.452,414,619,731,146,106,137,35,246,141
"BT_4044",900.343,963,1768.819,1594,1301.44,1015.268,392,379.351,798,22,13,44,0,42,47
"BT_4045",6522.657,8061,15171.352,15513.005,11158.56,12845.732,2447,3266.649,4786,1419,1849,2201,746,2580,1187
"BT_4046",2756,2847,3782,2677,1729,2330,1041,1853,1912,135,180,509,102,920,584
"BT_4047",26074,27581,36521.589,199946.847,187387.285,193692.301,24901,33265,27389,6244,7763,7639,1087,5643,3111
